log_id,router,dataset_name,destination,raw_destination,sensitive,blockchain_hash,blockchain_tx_hash,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,proc_cpu_pct,proc_rss_mb,level,component,log_source,content,event_template
40,xgboost,loghub,clickhouse,clickhouse,False,,,0.43036900024162605,13.087496001389809,13.517865001631435,True,0.16666777424999998,39,0.0,861.110272,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
41,xgboost,loghub,clickhouse,clickhouse,False,,,30.72719999909168,17.584681998414453,48.311881997506134,True,0.185227341125,39,0.0,861.126656,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
42,xgboost,loghub,minio,minio,False,,,39.68246699514566,0.15997000446077436,39.842436999606434,True,0.0,48,0.0,861.138944,notice,nan,Apache,jk2_init() Found child 6754 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
43,xgboost,loghub,minio,minio,False,,,22.399540001060814,0.15661799989175051,22.556158000952564,True,0.0,48,0.0,861.138944,notice,nan,Apache,jk2_init() Found child 6755 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
44,xgboost,loghub,minio,minio,False,,,51.737848996708635,0.1666249954723753,51.90447399218101,True,0.0,48,0.0,861.138944,notice,nan,Apache,jk2_init() Found child 6756 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
45,xgboost,loghub,minio,minio,False,,,43.69663499528542,3.5664269962580875,47.26306199154351,True,0.03212215875,55,0.0,861.14304,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
46,xgboost,loghub,clickhouse,clickhouse,False,,,32.06638800475048,13.331923997611739,45.39831200236222,True,0.19583540900000002,39,0.0,861.147136,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
47,xgboost,loghub,minio,minio,False,,,27.035977997002192,1.481988001614809,28.517965998617,True,0.0,49,0.0,861.16352,notice,nan,Apache,jk2_init() Found child 6763 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
48,xgboost,loghub,minio,minio,False,,,36.07569899759255,0.16464600048493594,36.24034499807749,True,0.0,48,0.0,861.16352,notice,nan,Apache,jk2_init() Found child 6766 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
49,xgboost,loghub,minio,minio,False,,,21.36053999856813,0.17977900279220194,21.54031900136033,True,0.0,48,0.0,861.167616,notice,nan,Apache,jk2_init() Found child 6767 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
50,xgboost,loghub,minio,minio,False,,,23.464689998945687,0.17185100296046585,23.636541001906153,True,0.0,48,0.0,861.171712,notice,nan,Apache,jk2_init() Found child 6765 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
51,xgboost,loghub,minio,minio,False,,,19.916650002414826,0.2652890034369193,20.181939005851746,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
52,xgboost,loghub,minio,minio,False,,,22.033821005607024,0.28518700128188357,22.319008006888907,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
53,xgboost,loghub,minio,minio,False,,,32.599186000879854,0.16003500059014186,32.759221001469996,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
54,xgboost,loghub,minio,minio,False,,,23.437885000021197,0.1429859985364601,23.580870998557657,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
55,xgboost,loghub,clickhouse,clickhouse,False,,,23.7996040013968,11.732790000678506,35.53239400207531,True,0.16656842074999997,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
56,xgboost,loghub,clickhouse,clickhouse,False,,,23.97801200277172,7.412735001707915,31.390747004479636,True,0.10927682174999999,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
57,xgboost,loghub,clickhouse,clickhouse,False,,,28.44676899985643,12.50506500218762,40.95183400204405,True,0.167081219,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
58,xgboost,loghub,clickhouse,clickhouse,False,,,21.831049998581875,12.430660004611127,34.261710003193,True,0.204175755,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
59,xgboost,loghub,minio,minio,False,,,18.244639999466017,0.1574039997649379,18.402043999230955,True,0.0,48,0.0,861.171712,notice,nan,Apache,jk2_init() Found child 6768 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
60,xgboost,loghub,minio,minio,False,,,18.025208002654836,0.13429100363282487,18.15949900628766,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
61,xgboost,loghub,clickhouse,clickhouse,False,,,22.159691994602326,6.567955999344122,28.727647993946448,True,0.144054954,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
62,xgboost,loghub,minio,minio,False,,,14.757702003407758,3.678152999782469,18.435855003190227,True,0.062255,49,0.0,861.171712,notice,nan,Apache,jk2_init() Found child 8527 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
63,xgboost,loghub,minio,minio,False,,,5.9648570022545755,0.17792199651012197,6.1427789987646975,True,0.0,48,0.0,861.171712,notice,nan,Apache,jk2_init() Found child 8533 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
64,xgboost,loghub,minio,minio,False,,,0.4249519988661632,0.13351400411920622,0.5584660029853694,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
65,xgboost,loghub,minio,minio,False,,,0.3063039985136129,0.1391139958286658,0.4454179943422787,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
66,xgboost,loghub,clickhouse,clickhouse,False,,,0.34937499731313437,13.670965003257152,14.020340000570286,True,0.21460941849999995,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
67,xgboost,loghub,clickhouse,clickhouse,False,,,18.520984005590435,9.261793995392509,27.782778000982944,True,0.1103706205,39,0.0,861.171712,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
68,xgboost,loghub,minio,minio,False,,,4.2792659951373935,0.17349499830743298,4.4527609934448265,True,0.0,48,0.0,861.171712,notice,nan,Apache,jk2_init() Found child 8536 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
69,xgboost,loghub,minio,minio,False,,,0.3812829963862896,0.13575599587056786,0.5170389922568575,True,0.0,48,0.0,861.171712,notice,nan,Apache,jk2_init() Found child 8539 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
70,xgboost,loghub,minio,minio,False,,,0.32203199953073636,0.12166200031060725,0.4436939998413436,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
71,xgboost,loghub,minio,minio,False,,,0.3818050026893616,0.12850799976149574,0.5103130024508573,True,0.0,55,0.0,861.171712,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
72,xgboost,loghub,clickhouse,clickhouse,False,,,0.29356299637584016,10.381667998444755,10.675230994820595,True,0.16652968,39,0.0,861.175808,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
73,xgboost,loghub,clickhouse,clickhouse,False,,,0.6074479970266111,5.082436000520829,5.68988399754744,True,0.053521980000000004,39,0.0,861.179904,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
74,xgboost,loghub,minio,minio,False,,,3.851998000754975,0.14562200522050261,3.9976200059754774,True,0.0,48,0.0,861.179904,notice,nan,Apache,jk2_init() Found child 8541 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
75,xgboost,loghub,minio,minio,False,,,0.3338169990456663,0.12166300439275801,0.4554800034384243,True,0.0,55,0.0,861.179904,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
76,xgboost,loghub,clickhouse,clickhouse,False,,,0.2877790029742755,13.350938002986368,13.638717005960643,True,0.17636044175,39,0.0,861.179904,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
77,xgboost,loghub,minio,minio,False,,,8.269031000963878,0.1714629979687743,8.440493998932652,True,0.0,49,0.0,861.179904,notice,nan,Apache,jk2_init() Found child 8547 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
78,xgboost,loghub,minio,minio,False,,,0.463209995359648,0.12844699813285843,0.5916569934925064,True,0.0,55,0.0,861.179904,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
79,xgboost,loghub,clickhouse,clickhouse,False,,,0.4149839951423928,11.096952999650966,11.51193699479336,True,0.16375068699999998,39,9177.0,861.179904,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
80,xgboost,loghub,minio,minio,False,,,3.4374349997960962,0.16197900549741462,3.599414005293511,True,0.0,48,0.0,861.179904,notice,nan,Apache,jk2_init() Found child 8554 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
81,xgboost,loghub,minio,minio,False,,,0.3632790030678734,0.12192699796287343,0.48520600103074685,True,0.0,48,0.0,861.179904,notice,nan,Apache,jk2_init() Found child 8553 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
82,xgboost,loghub,minio,minio,False,,,2.512618993932847,0.1247670006705448,2.6373859946033917,True,0.0,55,0.0,861.179904,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
83,xgboost,loghub,minio,minio,False,,,4.236944994772784,0.14450400340138003,4.3814489981741644,True,0.0,55,0.0,861.179904,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
84,xgboost,loghub,clickhouse,clickhouse,False,,,0.39254700095625594,7.372752006631345,7.7652990075876005,True,0.09467485725000001,39,0.0,861.179904,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
85,xgboost,loghub,clickhouse,clickhouse,False,,,0.5623389952233993,11.04353499977151,11.605873994994909,True,0.144780377,39,0.0,861.184,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
86,xgboost,loghub,minio,minio,False,,,4.805923003004864,0.16715299716452137,4.973076000169385,True,0.0,48,0.0,861.184,notice,nan,Apache,jk2_init() Found child 8560 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
87,xgboost,loghub,minio,minio,False,,,0.40480899770045653,0.14124599692877382,0.5460549946292304,True,0.0,55,0.0,861.184,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
88,xgboost,loghub,clickhouse,clickhouse,False,,,0.3209470014553517,7.61056000192184,7.931507003377192,True,0.1072370495,39,0.0,861.184,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
89,xgboost,loghub,minio,minio,False,,,2.2599730000365525,0.1564049962325953,2.416377996269148,True,0.0,48,0.0,861.196288,notice,nan,Apache,jk2_init() Found child 8565 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
90,xgboost,loghub,minio,minio,False,,,0.5644230041070841,0.1268659980269149,0.691289002133999,True,0.0,49,0.0,861.196288,notice,nan,Apache,jk2_init() Found child 8573 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
91,xgboost,loghub,minio,minio,False,,,0.31915299769025296,0.11997099500149488,0.43912399269174784,True,0.0,55,0.0,861.200384,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
92,xgboost,loghub,clickhouse,clickhouse,False,,,0.30759599758312106,7.925354999315459,8.23295099689858,True,0.122933704375,39,0.0,861.200384,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
93,xgboost,loghub,minio,minio,False,,,1.716196995403152,0.1571969987708144,1.8733939941739663,True,0.0,55,0.0,861.212672,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
94,xgboost,loghub,clickhouse,clickhouse,False,,,0.378819000616204,8.547372999601066,8.92619200021727,True,0.10709804812500001,39,0.0,861.216768,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
95,xgboost,loghub,minio,minio,False,,,6.674053001916036,0.17234699771506712,6.846399999631103,True,0.0,48,0.0,861.220864,notice,nan,Apache,jk2_init() Found child 8584 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
96,xgboost,loghub,minio,minio,False,,,0.457941998320166,0.14100599946686998,0.598947997787036,True,0.0,48,0.0,861.220864,notice,nan,Apache,jk2_init() Found child 8587 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
97,xgboost,loghub,minio,minio,False,,,0.3482289976091124,0.1369199962937273,0.4851489939028397,True,0.0,49,0.0,861.220864,notice,nan,Apache,jk2_init() Found child 8603 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
98,xgboost,loghub,minio,minio,False,,,6.850994999695104,0.15031200018711388,7.0013069998822175,True,0.0,48,0.0,861.22496,notice,nan,Apache,jk2_init() Found child 8605 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
99,xgboost,loghub,minio,minio,False,,,2.878074999898672,0.1448720067855902,3.0229470066842623,True,0.0,49,0.0,861.22496,notice,nan,Apache,jk2_init() Found child 8764 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
100,xgboost,loghub,minio,minio,False,,,0.3331379994051531,0.132460001623258,0.4655980010284111,True,0.0,49,0.0,861.229056,notice,nan,Apache,jk2_init() Found child 8765 in scoreboard slot 11,jk2_init() Found child <*> in scoreboard slot <*>
101,xgboost,loghub,minio,minio,False,,,0.35423300141701475,0.3735450009116903,0.727778002328705,True,0.0,48,0.0,861.233152,notice,nan,Apache,jk2_init() Found child 8763 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
102,xgboost,loghub,minio,minio,False,,,9.173605001706164,0.18248799460707232,9.356092996313237,True,0.0,48,0.0,861.233152,notice,nan,Apache,jk2_init() Found child 8744 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
103,xgboost,loghub,minio,minio,False,,,2.344417000131216,0.18572800036054105,2.530145000491757,True,0.0,48,0.0,861.233152,notice,nan,Apache,jk2_init() Found child 8743 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
104,xgboost,loghub,minio,minio,False,,,6.130781999672763,0.16540799697395414,6.296189996646717,True,0.0,48,0.0,861.24544,notice,nan,Apache,jk2_init() Found child 8738 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
105,xgboost,loghub,minio,minio,False,,,0.4012060016975738,0.13083000521874055,0.5320360069163144,True,0.0,49,0.0,861.249536,notice,nan,Apache,jk2_init() Found child 8766 in scoreboard slot 12,jk2_init() Found child <*> in scoreboard slot <*>
106,xgboost,loghub,minio,minio,False,,,0.32886400003917515,0.1316699999733828,0.46053400001255795,True,0.0,55,28357.5,861.249536,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
107,xgboost,loghub,clickhouse,clickhouse,False,,,0.32869000278878957,10.673881995899137,11.002571998687927,True,0.146647873,39,0.0,861.253632,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
108,xgboost,loghub,minio,minio,False,,,3.075856999203097,0.15843599976506084,3.234292998968158,True,0.0,55,0.0,861.274112,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
109,xgboost,loghub,clickhouse,clickhouse,False,,,0.34955700539285317,9.978795998904388,10.328353004297242,True,0.11990285849999997,39,0.0,861.274112,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
110,xgboost,loghub,minio,minio,False,,,0.5667219957103953,0.1527540007373318,0.7194759964477271,True,0.0,55,0.0,861.2864,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
111,xgboost,loghub,clickhouse,clickhouse,False,,,0.35802800266537815,8.579269997426309,8.937298000091687,True,0.10931193,39,0.0,861.2864,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
112,xgboost,loghub,minio,minio,False,,,4.027531002066098,0.17072199989343062,4.198253001959529,True,0.0,55,0.0,861.294592,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
113,xgboost,loghub,clickhouse,clickhouse,False,,,0.3972249978687614,7.5329589963075705,7.930183994176332,True,0.108498531125,39,0.0,861.294592,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
114,xgboost,loghub,minio,minio,False,,,2.127487998222932,0.1536149939056486,2.281102992128581,True,0.0,55,0.0,861.298688,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
115,xgboost,loghub,clickhouse,clickhouse,False,,,0.3795140000875108,7.33887300157221,7.718387001659721,True,0.07286341724999999,39,0.0,861.298688,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
