log_id,router,dataset_name,destination,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
23,static,Loghub-zenodo_Logs,ipfs,0.8598135608638453,37.26009164512048,38.11990520598433,True,0.09490666139395325,20,True,100.09373014339857,1510.050580896393
24,static,Loghub-zenodo_Logs,mysql,0.6159695997387893,7.751573683867031,8.367543283605821,True,0.032786285738416965,87,False,105.70913698248621,1565.566940081628
25,static,Loghub-zenodo_Logs,mysql,0.7025648614158909,7.61154876004579,8.314113621461681,True,0.03562506828976902,51,False,168.99921924059757,1604.2656646915316
26,static,Loghub-zenodo_Logs,ipfs,0.5442115600753261,66.75888912560026,67.30310068567559,True,0.15263665315991584,39,True,149.84239481991736,1505.1000190074446
27,static,Loghub-zenodo_Logs,mysql,0.8657011993377379,4.315713235881961,5.181414435219699,True,0.02603085023447368,90,False,120.0759820597672,1494.0609409096792
28,static,Loghub-zenodo_Logs,mysql,0.4643665399076473,3.7429399356595843,4.207306475567232,True,0.02957022862610742,144,False,155.95938276384928,1410.2952175974665
29,static,Loghub-zenodo_Logs,elk,0.6093617542698022,13.984643525802875,14.594005280072677,True,0.060832874898142875,42,True,161.187743648309,1372.993161410009
30,static,Loghub-zenodo_Logs,elk,0.28049043743939767,19.43015451850396,19.71064495594336,True,0.055661000670435744,57,True,145.79568325747175,1507.7655988319068
31,static,Loghub-zenodo_Logs,elk,0.5708380455566423,24.05772572904677,24.62856377460341,True,0.06720919508421419,46,False,138.07962190372206,1580.629859532945
32,static,Loghub-zenodo_Logs,mysql,0.680397987202501,3.6637002860707546,4.344098273273255,True,0.03135432196751019,55,False,62.39863921852624,1488.656177634128
33,static,Loghub-zenodo_Logs,mysql,0.22515616829680635,6.342736972441322,6.567893140738128,True,0.03645212147762362,27,False,91.23926995719779,1538.029139204465
34,static,Loghub-zenodo_Logs,mysql,0.6900420830020138,7.077914243842518,7.767956326844532,True,0.03255142449397783,89,False,287.01772635330775,1405.520785212277
35,static,Loghub-zenodo_Logs,ipfs,0.21541821263917144,97.78018206167332,97.99560027431248,True,0.2227515047968174,49,False,104.57931351401385,1409.8994211920499
36,static,Loghub-zenodo_Logs,mysql,0.8603831544093021,5.768411688443484,6.628794842852786,True,0.033550941377800625,52,True,105.55612694651332,1546.219442683819
37,static,Loghub-zenodo_Logs,mysql,0.4954812384213771,11.2719021113875,11.767383349808878,True,0.03853538417474942,51,False,135.39865372586485,1347.8002410110955
38,static,Loghub-zenodo_Logs,mysql,0.6084950654164941,10.582428031640788,11.190923097057283,True,0.0385215968764017,55,False,218.95872229039387,1544.9311713739376
39,static,Loghub-zenodo_Logs,mysql,0.8387061712396302,3.1438371289990155,3.9825433002386457,True,0.020988228250745845,63,False,82.46714449731485,1568.4374592673908
40,static,Loghub-zenodo_Logs,ipfs,1.066543798529868,62.23193245314287,63.29847625167274,True,0.1451583592724271,63,True,166.47952582603932,1434.0585343740988
41,static,Loghub-zenodo_Logs,elk,0.5895518641450832,8.64100076769315,9.230552631838233,True,0.045236133170079865,46,True,174.48107891775848,1566.6903208083886
42,static,Loghub-zenodo_Logs,mysql,0.5225440737937755,8.733615387185347,9.256159460979124,True,0.03821962690157772,122,False,119.8630612076411,1492.1414362457433
43,static,Loghub-zenodo_Logs,mysql,0.8006288372522694,9.550891111428509,10.351519948680778,True,0.03983103309908565,92,False,134.46808706948488,1537.2171552753266
44,static,Loghub-zenodo_Logs,mysql,0.5801655179477786,6.26008626485911,6.840251782806889,True,0.030519670400573982,75,True,12.91404588646779,1535.0385099770335
45,static,Loghub-zenodo_Logs,mysql,0.8962461667740034,6.7734340979726095,7.669680264746613,True,0.02595913628011688,77,False,111.43658904288387,1388.9838724676488
46,static,Loghub-zenodo_Logs,mysql,0.49824746134112197,7.524352587062012,8.022600048403135,True,0.03854996298006596,158,False,59.06058254930555,1458.5763584088331
47,static,Loghub-zenodo_Logs,mysql,0.7443854829869344,6.474782400372615,7.21916788335955,True,0.02926343294765434,23,False,289.5846880881003,1512.036854413909
48,static,Loghub-zenodo_Logs,ipfs,0.6221534312907326,33.93654543930956,34.558698870600296,True,0.07812275824293777,22,True,78.21609499416613,1372.3814163637962
49,static,Loghub-zenodo_Logs,mysql,0.628467564397784,1.7023586201978587,2.330826184595643,True,0.02206996823573289,105,True,96.04482839542348,1561.8572590377596
50,static,Loghub-zenodo_Logs,elk,0.8551014062950564,18.11158219170425,18.966683597999307,True,0.060895310974034056,48,False,139.1848957839764,1453.4012552554673
51,static,Loghub-zenodo_Logs,mysql,0.8428780421705862,3.7809817248253452,4.623859766995931,True,0.02610872420574821,57,False,125.89939094166132,1519.8112939279522
52,static,Loghub-zenodo_Logs,mysql,0.15,6.365248254565401,6.515248254565401,True,0.025600208170089855,63,False,238.23737333608918,1478.1836458987063
53,static,Loghub-zenodo_Logs,ipfs,0.5689381468276931,71.618482010788,72.18742015761569,True,0.1639785679101308,46,True,188.39383932357293,1510.4002373818473
54,static,Loghub-zenodo_Logs,elk,0.5276945053892812,17.551818164522714,18.079512669911995,True,0.05597175102117324,68,True,111.10895805929462,1368.8531400167576
55,static,Loghub-zenodo_Logs,mysql,0.28588027870016,7.075733183316125,7.361613462016285,True,0.028032956256563782,97,False,251.28914277528526,1519.533327620182
56,static,Loghub-zenodo_Logs,elk,0.19004672443299675,20.157088959090345,20.34713568352334,True,0.07048801738745014,50,False,35.78417738982688,1477.0993806354245
57,static,Loghub-zenodo_Logs,ipfs,0.42111948955405215,38.0317804617154,38.45289995126945,True,0.08415870729874662,70,False,89.8047475356372,1606.7923668188225
58,static,Loghub-zenodo_Logs,ipfs,0.6038070627040554,66.29724403075298,66.90105109345703,True,0.1471878863876745,48,True,194.54698797510298,1528.5309780576927
59,static,Loghub-zenodo_Logs,mysql,1.204119161519874,4.079164379108273,5.2832835406281475,True,0.0311943637405,42,False,252.74349565763583,1452.88811337727
60,static,Loghub-zenodo_Logs,elk,0.5241332638195821,26.50572795834693,27.029861222166513,True,0.06640586457183122,23,False,107.43434696972031,1270.9370729007776
61,static,Loghub-zenodo_Logs,mysql,0.3544542484714188,7.595925822976023,7.950380071447442,True,0.038219300462313394,39,False,93.99023243493127,1485.9519366664117
62,static,Loghub-zenodo_Logs,mysql,0.6387654379533139,4.017567903750692,4.656333341704006,True,0.0340949762732771,97,False,260.5572491723213,1544.458687943978
63,static,Loghub-zenodo_Logs,elk,0.6339855957734113,7.082288194714582,7.7162737904879934,True,0.04041257798611551,73,False,120.01367953249563,1377.6060416616583
64,static,Loghub-zenodo_Logs,mysql,0.682620390057669,8.027711318974383,8.710331709032053,True,0.041175095647096004,70,False,114.71943869775413,1538.0904708026528
65,static,Loghub-zenodo_Logs,mysql,0.6953343356632762,7.1213832526003245,7.8167175882636,True,0.033320344382633794,99,True,194.6162455618933,1356.166320456224
66,static,Loghub-zenodo_Logs,mysql,0.6784505181446633,2.932135189523305,3.6105857076679686,True,0.020736196378664848,19,False,229.61388922660103,1537.0641431353913
67,static,Loghub-zenodo_Logs,elk,0.38088962847713526,20.47821910947817,20.859108737955307,True,0.06372418406331416,122,False,110.61095344164983,1346.8614133046303
68,static,Loghub-zenodo_Logs,mysql,0.3713698653384079,8.1462197180292,8.51758958336761,True,0.03807261296608582,144,False,109.97370444643441,1516.818959350322
69,static,Loghub-zenodo_Logs,mysql,0.6987375516276073,7.317046162255046,8.015783713882653,True,0.03445126254168092,46,False,174.64227612406944,1501.9874345055491
70,static,Loghub-zenodo_Logs,mysql,0.8828948342959839,11.905058877875916,12.7879537121719,True,0.039279609370609855,19,False,109.00445171419184,1342.196997338029
71,static,Loghub-zenodo_Logs,elk,0.5580845922579755,17.29938957598835,17.857474168246327,True,0.04855953382672425,62,True,105.62042071138367,1650.0683967524253
72,static,Loghub-zenodo_Logs,elk,0.25057703764522526,13.792939669262577,14.043516706907802,True,0.04660092628711903,96,False,247.44512911434416,1449.2053678927869
73,static,Loghub-zenodo_Logs,mysql,0.35529472253969185,8.287816913996428,8.64311163653612,True,0.030208661447020238,64,False,154.46082370775792,1439.9152180817966
74,static,Loghub-zenodo_Logs,mysql,0.55717657543975,9.296689944600816,9.853866520040565,True,0.04037196818319274,48,False,130.68576697401522,1471.5382352953054
75,static,Loghub-zenodo_Logs,elk,0.5547393624730258,21.783947698687612,22.338687061160638,True,0.05914782215275645,70,True,54.102531779163755,1488.2559578813555
76,static,Loghub-zenodo_Logs,elk,0.41068719297118556,13.046332173568068,13.457019366539253,True,0.03829768030837001,41,True,100.82722958725095,1525.277753314344
77,static,Loghub-zenodo_Logs,mysql,0.6426524337528151,9.842038387920681,10.484690821673496,True,0.03905345765324348,21,False,150.9777384882539,1403.2374434632736
78,static,Loghub-zenodo_Logs,mysql,0.9788303233518594,6.379489675302593,7.358319998654452,True,0.030124393279577274,62,False,219.3300311670906,1555.8178354572403
79,static,Loghub-zenodo_Logs,mysql,0.5359985151085738,9.08007318877489,9.616071703883463,True,0.03268409246844437,21,True,126.11883776694829,1596.8281632863761
80,static,Loghub-zenodo_Logs,mysql,0.9057691381355204,6.487962517909442,7.393731656044962,True,0.0316369264338568,57,False,136.13017936579354,1454.6282170737502
81,static,Loghub-zenodo_Logs,mysql,0.534941448863521,7.936044057154326,8.470985506017847,True,0.03531691177278346,39,False,204.09067158386432,1569.0969387307475
82,static,Loghub-zenodo_Logs,mysql,1.0035804164248225,4.259138825138594,5.262719241563417,True,0.016887980587375263,48,False,215.07032116161935,1592.9662972273186
83,static,Loghub-zenodo_Logs,ipfs,0.9200035087405158,69.87653217315747,70.79653568189799,True,0.15436740879903463,55,True,121.80687235332061,1460.8477519592568
84,static,Loghub-zenodo_Logs,ipfs,0.30005478479840497,47.68708926331104,47.98714404810944,True,0.11690021279885957,104,True,157.11771455968815,1555.972180032681
85,static,Loghub-zenodo_Logs,mysql,0.6546721500890053,2.896007142759923,3.5506792928489284,True,0.01803418383868276,49,False,75.58453946674618,1450.5650979379295
86,static,Loghub-zenodo_Logs,mysql,0.7108623500344925,7.433529215756611,8.144391565791103,True,0.03452284803053944,46,False,52.6737387662845,1474.500238496419
87,static,Loghub-zenodo_Logs,mysql,0.6005936540173874,8.45166660502861,9.052260259045998,True,0.03146084871890229,47,False,55.861196715540544,1472.8083647079854
88,static,Loghub-zenodo_Logs,mysql,0.7840696395585083,4.4208993263296055,5.2049689658881135,True,0.029851699409119564,46,False,125.79498119889858,1309.5372943301322
89,static,Loghub-zenodo_Logs,ipfs,1.0866118448493367,41.95280666643424,43.03941851128358,True,0.10437624793561735,120,False,116.19131088027952,1567.193863902087
90,static,Loghub-zenodo_Logs,elk,0.7271184765342681,20.988556394102783,21.715674870637052,True,0.06703553545261162,70,False,172.2098970788227,1522.2537444591267
91,static,Loghub-zenodo_Logs,mysql,0.6054914648481166,9.156398619976885,9.761890084825001,True,0.037729601794263705,21,False,67.88529850068765,1564.2258940040545
92,static,Loghub-zenodo_Logs,mysql,0.3692281059203679,4.658226575405968,5.027454681326336,True,0.021695363536859774,76,False,154.36677381094157,1490.0496995816459
93,static,Loghub-zenodo_Logs,mysql,0.3249917285315654,6.750939937732028,7.075931666263593,True,0.037748281443011726,104,False,192.3798182484482,1602.8580761937428
94,static,Loghub-zenodo_Logs,ipfs,0.8435885775793556,43.531954107344575,44.37554268492393,True,0.10100641480316469,75,False,163.85679832141324,1518.434083644512
95,static,Loghub-zenodo_Logs,elk,0.15,9.42349639170304,9.57349639170304,True,0.034787906141685816,77,False,187.77765127437007,1623.4455656488924
96,static,Loghub-zenodo_Logs,ipfs,0.7369825321576289,56.254066716418606,56.99104924857623,True,0.1384537540576688,76,False,263.67251846173286,1461.497040918894
97,static,Loghub-zenodo_Logs,mysql,0.4573928574094127,12.530487782916401,12.987880640325814,True,0.05401547945148917,48,False,1.0,1531.1096080568036
98,static,Loghub-zenodo_Logs,elk,1.025081511633338,15.18363328529718,16.20871479693052,True,0.047645399073733836,144,False,124.33701847483482,1631.988255090258
99,static,Loghub-zenodo_Logs,elk,0.7203517607415456,19.380645353082382,20.10099711382393,True,0.06174629217038391,28,False,77.49963786748205,1470.2016989690917
100,static,Loghub-zenodo_Logs,mysql,1.068101029076201,9.546206688226043,10.614307717302244,True,0.041242324898011565,64,False,137.40894336880345,1554.8139651782053
101,static,Loghub-zenodo_Logs,mysql,0.6074460853023412,10.116791133871706,10.724237219174046,True,0.05068443078119943,133,False,57.18773445239371,1525.2329278376394
102,static,Loghub-zenodo_Logs,elk,0.7352343703260447,23.648554034129344,24.383788404455387,True,0.06309274291748779,76,False,154.65508174876626,1479.373689734111
103,static,Loghub-zenodo_Logs,elk,1.0043378912661935,7.961265586809471,8.965603478075664,True,0.03563448382973108,21,False,155.94147262415328,1450.973643564006
104,static,Loghub-zenodo_Logs,ipfs,0.44185246336285144,73.74966576887637,74.19151823223922,True,0.16144469929375566,39,True,211.22964842993133,1791.019358024774
105,static,Loghub-zenodo_Logs,elk,0.7985750486987251,16.311837008434182,17.11041205713291,True,0.05127806411668855,134,True,260.72732697668164,1382.7166612622545
106,static,Loghub-zenodo_Logs,mysql,0.5748425432913041,8.15471372215444,8.729556265445744,True,0.04112732207924696,20,False,172.60280609465124,1492.167371157513
107,static,Loghub-zenodo_Logs,ipfs,0.4236865365277333,67.0799809807673,67.50366751729504,True,0.1591207464487718,90,True,183.7541470292929,1463.4707769507156
108,static,Loghub-zenodo_Logs,ipfs,0.4305164648360055,24.52037069091176,24.95088715574777,True,0.0748133458016737,138,True,227.04784824846809,1370.2556227760415
109,static,Loghub-zenodo_Logs,mysql,0.660610554111026,5.741122557236604,6.40173311134763,True,0.015779545036343455,40,False,182.6265248744065,1562.6664549976338
110,static,Loghub-zenodo_Logs,ipfs,1.0700705076617987,71.5379625962046,72.60803310386639,True,0.1519054268601742,26,False,2.8801805587707463,1471.1837379445747
111,static,Loghub-zenodo_Logs,mysql,0.45148070736279483,10.481733103031619,10.933213810394413,True,0.04020798006208558,42,False,143.3360562774235,1427.4350995266439
112,static,Loghub-zenodo_Logs,mysql,0.8967387390662618,4.390252216823237,5.2869909558894985,True,0.031278496948106006,70,False,90.14246368219918,1484.0188493816443
113,static,Loghub-zenodo_Logs,mysql,0.9695898209244667,11.811722045946293,12.78131186687076,True,0.045594427691170426,57,False,148.68955015136012,1576.38295006763
114,static,Loghub-zenodo_Logs,mysql,0.7705266324004736,4.270527675009982,5.041054307410455,True,0.026999192620776442,81,False,153.6498400195265,1445.0261610413634
115,static,Loghub-zenodo_Logs,mysql,0.4418526406951899,3.0669686421386606,3.5088212828338508,True,0.023951833354010948,54,False,128.3848956136191,1514.839748694173
116,static,Loghub-zenodo_Logs,mysql,0.6588658945031708,9.827256433676467,10.486122328179638,True,0.03993079819295814,79,False,223.29804692624452,1462.2973999090143
117,static,Loghub-zenodo_Logs,ipfs,0.15,28.78464533498395,28.934645334983948,True,0.0765935910809876,89,True,117.21746750024559,1521.7104627072617
118,static,Loghub-zenodo_Logs,mysql,0.7375011223576878,12.179793331506378,12.917294453864066,True,0.043245810355074625,20,False,236.5710313447882,1494.2062722367764
119,static,Loghub-zenodo_Logs,elk,0.6219313148053135,16.438731810412442,17.060663125217754,True,0.05542064012270145,77,True,154.95553171581517,1550.2313481243782
120,static,Loghub-zenodo_Logs,elk,0.6662115379849491,11.055985201834288,11.722196739819237,True,0.04091804076608523,144,True,239.70221573647376,1398.323371597836
121,static,Loghub-zenodo_Logs,mysql,0.6749947514045118,9.18309158607894,9.858086337483451,True,0.03868481462616313,103,False,142.7901199272953,1420.7354003716716
122,static,Loghub-zenodo_Logs,elk,0.47455012047166756,20.638653796126814,21.113203916598483,True,0.06481903257302374,40,True,202.2051559340764,1580.7453915136084
123,static,Loghub-zenodo_Logs,mysql,0.7626352906269368,5.787830562875216,6.550465853502153,True,0.03419210217088162,62,False,287.1906094837806,1491.485404952291
124,static,Loghub-zenodo_Logs,mysql,0.61796132932289,7.363815852242203,7.981777181565093,True,0.036055116888272426,81,False,157.62202765057998,1432.8878070119656
125,static,Loghub-zenodo_Logs,mysql,0.7897363268277997,8.06470008201806,8.85443640884586,True,0.035663913990348614,27,True,72.40121046791982,1530.2427914999193
126,static,Loghub-zenodo_Logs,mysql,0.5026175730904354,10.26503923053496,10.767656803625396,True,0.03925843861325296,63,False,203.6004457223911,1629.8408942567933
127,static,Loghub-zenodo_Logs,mysql,0.7545552596918247,9.921471926927069,10.676027186618894,True,0.04538540118610301,63,False,161.65922351326913,1453.950645330123
128,static,Loghub-zenodo_Logs,mysql,1.3301914019659837,9.652264940959347,10.98245634292533,True,0.03460992672389112,70,False,170.0320088425262,1569.3480349187091
129,static,Loghub-zenodo_Logs,mysql,0.9221452168450459,10.071890467329109,10.994035684174154,True,0.043133694695856865,144,False,155.74471907681024,1458.97315159315
130,static,Loghub-zenodo_Logs,elk,0.7138842430432742,15.629599493979045,16.343483737022318,True,0.038923684767209865,90,False,94.27487839156638,1408.74238540468
131,static,Loghub-zenodo_Logs,mysql,0.5967490413070825,10.127440732978144,10.724189774285227,True,0.04270966375526848,144,False,108.56970062546597,1579.7629948942276
132,static,Loghub-zenodo_Logs,mysql,0.9421646814747897,5.174139298960483,6.116303980435273,True,0.035349164585274324,39,False,205.750574529227,1414.312340694719
133,static,Loghub-zenodo_Logs,mysql,0.972221166455102,8.4804191906655,9.452640357120602,True,0.03536126844425364,57,False,244.22949251991528,1448.609938074025
134,static,Loghub-zenodo_Logs,mysql,0.6526121318183685,11.298083037979804,11.950695169798173,True,0.04457194138880524,70,False,147.39762248208294,1446.8458805979014
135,static,Loghub-zenodo_Logs,mysql,0.35847416773371454,8.407317498346915,8.765791666080629,True,0.04079453496018498,62,False,133.6668054699965,1452.2132348991643
136,static,Loghub-zenodo_Logs,mysql,0.4860664291062752,4.9752649588033355,5.461331387909611,True,0.0302506570412744,144,False,157.44715539561435,1504.956006360913
137,static,Loghub-zenodo_Logs,mysql,0.48202484201400525,7.9775129107393115,8.459537752753317,True,0.03241102550639792,81,True,193.12919970050513,1363.438930367616
138,static,Loghub-zenodo_Logs,elk,0.17227933277214252,6.814482218714174,6.986761551486317,True,0.032571297432888356,95,True,127.5158347239547,1495.7788726148076
139,static,Loghub-zenodo_Logs,mysql,0.997763490461945,8.303672570852061,9.301436061314007,True,0.04034442976534637,46,False,115.09927608319121,1375.288528950456
140,static,Loghub-zenodo_Logs,elk,0.5921821029777301,15.246588613743672,15.838770716721402,True,0.05212467590932935,23,True,129.89720591613943,1560.7176674067628
141,static,Loghub-zenodo_Logs,mysql,0.591266741507629,8.944126740667045,9.535393482174674,True,0.03485609913217364,57,False,165.7625832719344,1475.8127956996955
142,static,Loghub-zenodo_Logs,mysql,0.7545804641772643,11.394779125557676,12.14935958973494,True,0.04588537286192527,77,False,189.6419413263331,1471.4403664448705
143,static,Loghub-zenodo_Logs,mysql,0.8981677884619959,3.924333698415569,4.822501486877565,True,0.03531854046930776,35,False,121.68052533729258,1455.8281714017737
144,static,Loghub-zenodo_Logs,ipfs,0.7780531048419698,35.4057051485467,36.183758253388675,True,0.09512788834433833,97,False,120.02301345276857,1555.3553839342871
145,static,Loghub-zenodo_Logs,mysql,0.15,13.404821905538409,13.55482190553841,True,0.03656941346909465,76,False,142.49490473685285,1595.276661540494
146,static,Loghub-zenodo_Logs,mysql,0.6246857587368064,10.449343806858309,11.074029565595115,True,0.04551783933509909,62,False,207.52247600574987,1558.725974377304
147,static,Loghub-zenodo_Logs,elk,0.18273127818021756,19.490659667409904,19.67339094559012,True,0.061220829910699014,104,False,183.01083769583417,1456.7411013266253
148,static,Loghub-zenodo_Logs,elk,0.8743263369857794,11.916353284969922,12.790679621955702,True,0.04822608946081366,81,False,162.07163477691876,1571.1012653195223
149,static,Loghub-zenodo_Logs,elk,0.4469931336390491,10.920052050415066,11.367045184054115,True,0.042149021149068114,55,False,30.168154049626494,1464.0015733760122
150,static,Loghub-zenodo_Logs,elk,0.24012635077712619,23.276787451490204,23.51691380226733,True,0.07265680955559237,37,True,214.76853090704037,1463.1803809879395
151,static,Loghub-zenodo_Logs,mysql,0.9050472536492293,5.784932788863576,6.689980042512805,True,0.03191659988316678,26,False,170.17996422213628,1517.35757470372
152,static,Loghub-zenodo_Logs,mysql,0.8911769129934168,7.561679995556066,8.452856908549483,True,0.0331873288744632,55,False,236.95464538859494,1591.9192315305897
153,static,Loghub-zenodo_Logs,ipfs,0.47163516690162754,20.066821577687165,20.538456744588792,True,0.06364552881641135,19,True,171.11042048282994,1524.2133859265698
154,static,Loghub-zenodo_Logs,elk,0.6493286697126858,16.070800484616107,16.72012915432879,True,0.06216837390435265,94,True,148.87976143571223,1450.8814944239814
155,static,Loghub-zenodo_Logs,mysql,0.8879925331959898,5.871174106736672,6.759166639932662,True,0.031257618699022625,105,False,127.7081000723455,1467.1461245885894
156,static,Loghub-zenodo_Logs,ipfs,0.7256018038688303,41.52818644943349,42.25378825330232,True,0.09772493395013385,20,True,200.92981152464844,1402.534720925103
157,static,Loghub-zenodo_Logs,elk,0.4379926534776594,15.510586294105867,15.948578947583526,True,0.04931022026832364,48,True,131.33574521431228,1485.1391529473558
158,static,Loghub-zenodo_Logs,mysql,0.8628285900212764,3.0358327258300144,3.8986613158512906,True,0.02659696891797,77,False,207.48952350950307,1537.0210035893529
159,static,Loghub-zenodo_Logs,mysql,0.37194922215603643,8.692715012786632,9.064664234942668,True,0.035577830101021675,39,True,190.12728745731903,1458.1303052019714
160,static,Loghub-zenodo_Logs,ipfs,0.7613317233329457,91.16249922800435,91.9238309513373,True,0.19726036775164998,48,False,84.47749606239893,1552.6329038745541
161,static,Loghub-zenodo_Logs,mysql,0.6609175898271041,5.40114434117828,6.062061931005384,True,0.024710967819007945,39,False,174.62864657251615,1662.7484868729562
162,static,Loghub-zenodo_Logs,mysql,0.15,6.3258394204267825,6.475839420426783,True,0.03191620205932871,39,False,22.890601734035158,1456.7440432357173
163,static,Loghub-zenodo_Logs,mysql,0.6225184133850937,6.145089430284026,6.767607843669119,True,0.034200840151450286,23,False,125.49432737008716,1567.2624539981164
164,static,Loghub-zenodo_Logs,mysql,1.0034623062427512,5.7077778904302825,6.7112401966730335,True,0.038555932689265215,55,False,109.78159803205583,1577.8998029858349
165,static,Loghub-zenodo_Logs,elk,0.7409353472916109,21.3981484398804,22.139083787172012,True,0.06750522200737086,39,True,255.06866720852673,1530.4386804766712
166,static,Loghub-zenodo_Logs,elk,0.9685358980268985,11.390080631492976,12.358616529519875,True,0.04129625959481432,144,True,156.00516513920613,1568.4696317013022
167,static,Loghub-zenodo_Logs,elk,0.15,13.116088375010403,13.266088375010403,True,0.045750548510050344,48,False,212.53359790955838,1521.689810886288
168,static,Loghub-zenodo_Logs,mysql,0.8239001238108258,3.567410388783691,4.391310512594517,True,0.027350217629780925,41,False,109.78905738158198,1584.2160990317416
169,static,Loghub-zenodo_Logs,mysql,0.7525608366769179,6.144111712727508,6.896672549404426,True,0.03222960186333634,94,False,156.44829299327208,1588.1788338955137
170,static,Loghub-zenodo_Logs,mysql,0.9812346506912347,6.294979208844147,7.276213859535382,True,0.033259736218654724,51,True,270.9973512988184,1537.4869972712909
171,static,Loghub-zenodo_Logs,elk,0.2847124886210601,20.32328065559484,20.6079931442159,True,0.05751830953544554,39,False,173.01563657474685,1529.9013842121558
172,static,Loghub-zenodo_Logs,mysql,0.7604062201531895,5.118218197567964,5.878624417721154,True,0.02130697193507839,94,False,139.81348309620103,1542.5300183316695
173,static,Loghub-zenodo_Logs,mysql,0.7974275612926165,10.09968042484303,10.897107986135646,True,0.0361434933170563,57,False,148.26884523159043,1496.1882287184942
174,static,Loghub-zenodo_Logs,mysql,0.38170623409980625,9.009462102834854,9.39116833693466,True,0.037564877522683636,77,False,1.0,1328.6487546408146
175,static,Loghub-zenodo_Logs,mysql,0.5810749848433002,3.9997758620630783,4.580850846906379,True,0.026014364738938492,81,True,166.8241069401845,1451.5348593293272
176,static,Loghub-zenodo_Logs,mysql,0.8201972576297909,5.832467273310366,6.652664530940156,True,0.026708172111672302,46,False,104.42273814425306,1495.5050359772588
